"FL_DATE","ORIGIN","DEST","DEP_TIME","ARR_TIME",
2017-01-01,"OKC","MDW","1915","2055",
2017-01-01,"OKC","PHX","1853","2016",
2017-01-01,"OKC","PHX","0922","1045",
2017-01-01,"OKC","STL","0816","0923",
2017-01-01,"OKC","STL","1730","1842",
2017-01-01,"OMA","DAL","1836","2018",
2017-01-01,"OMA","DCA","1224","1532",
2017-01-01,"OMA","DEN","1118","1148",
2017-01-01,"OMA","DEN","0559","0633",
2017-01-01,"OMA","DEN","2034","2059",
2017-01-01,"OMA","LAS","0737","0827",
2017-01-01,"OMA","LAS","1343","1424",
2017-01-01,"OMA","MDW","0827","0943",
2017-01-01,"OMA","MDW","1528","1645",
2017-01-01,"OMA","MDW","1240","1358",
2017-01-01,"OMA","MDW","1930","2041",
2017-01-01,"OMA","PHX","1743","1923",
2017-01-01,"OMA","PHX","1140","1328",
2017-01-01,"OMA","STL","1737","1839",
2017-01-01,"OMA","STL","0555","0707",
2017-01-01,"OMA","STL","1322","1427",
2017-01-01,"ONT","DEN","1730","2030",
2017-01-01,"ONT","DEN","0544","0851",
2017-01-01,"ONT","LAS","0629","0727",
2017-01-01,"ONT","LAS","1201","1251",
2017-01-01,"ONT","LAS","1839","1937",
2017-01-01,"ONT","LAS","0915","1013",
2017-01-01,"ONT","MDW","0633","1221",
2017-01-01,"ONT","OAK","1053","1207",
2017-01-01,"ONT","OAK","2143","2253",
2017-01-01,"ONT","OAK","0930","1042",
2017-01-01,"ONT","OAK","1409","1522",
2017-01-01,"ONT","OAK","1717","1829",
2017-01-01,"ONT","OAK","0815","0927",
2017-01-01,"ONT","PDX","0558","0815",
2017-01-01,"ONT","PHX","1428","1631",
2017-01-01,"ONT","PHX","1614","1821",
2017-01-01,"ONT","PHX","1929","2151",
2017-01-01,"ONT","PHX","1027","1242",
2017-01-01,"ONT","PHX","0825","1036",
2017-01-01,"ONT","PHX","0646","0915",
2017-01-01,"ONT","SJC","0956","1101",
2017-01-01,"ONT","SJC","1807","1912",
2017-01-01,"ONT","SJC","2143","2248",
2017-01-01,"ONT","SMF","1631","1755",
2017-01-01,"ONT","SMF","1247","1410",
2017-01-01,"ONT","SMF","2034","2202",
2017-01-01,"ONT","SMF","0931","1051",
2017-01-01,"ONT","SMF","1448","1604",
2017-01-01,"ONT","SMF","0738","0900",
2017-01-01,"ORF","BWI","1754","1849",
2017-01-01,"ORF","BWI","1526","1615",
2017-01-01,"ORF","BWI","0558","0653",
2017-01-01,"ORF","BWI","2004","2054",
2017-01-01,"ORF","BWI","1144","1228",
2017-01-01,"ORF","MCO","1320","1510",
2017-01-01,"ORF","MDW","1654","1802",
2017-01-01,"ORF","MDW","0525","0630",
2017-01-01,"PBI","ATL","0557","0754",
2017-01-01,"PBI","ATL","1316","1514",
2017-01-01,"PBI","BWI","1447","1659",
2017-01-01,"PBI","BWI","1117","1326",
2017-01-01,"PBI","BWI","1845","2100",
2017-01-01,"PBI","BWI","0641","0847",
2017-01-01,"PBI","ISP","1007","1238",
2017-01-01,"PBI","ISP","1624","1856",
2017-01-01,"PBI","PHL","1955","2229",
2017-01-01,"PDX","ABQ","1035","1404",
2017-01-01,"PDX","BUR","1941","2138",
2017-01-01,"PDX","DAL","1430","1958",
2017-01-01,"PDX","DEN","0710","1025",
2017-01-01,"PDX","DEN","1647","2007",
2017-01-01,"PDX","DEN","1019","1336",
2017-01-01,"PDX","DEN","1315","1636",
2017-01-01,"PDX","DEN","0544","0900",
2017-01-01,"PDX","HOU","1534","2129",
2017-01-01,"PDX","LAS","1536","1736",
2017-01-01,"PDX","LAS","1151","1347",
2017-01-01,"PDX","LAS","1733","1932",
2017-01-01,"PDX","LAS","0624","0823",
2017-01-01,"PDX","LAX","1905","2116",
2017-01-01,"PDX","LAX","0918","1124",
2017-01-01,"PDX","MCI","1136","1700",
2017-01-01,"PDX","MDW","1459","2044",
2017-01-01,"PDX","MDW","0628","1213",
2017-01-01,"PDX","OAK","1156","1333",
2017-01-01,"PDX","OAK","1453","1624",
2017-01-01,"PDX","OAK","0813","0946",
2017-01-01,"PDX","OAK","1852","2027",
2017-01-01,"PDX","OAK","1715","1842",
2017-01-01,"PDX","ONT","1744","1943",
2017-01-01,"PDX","PHX","0535","0906",
2017-01-01,"PDX","PHX","0915","1242",
2017-01-01,"PDX","PHX","1854","2217",
2017-01-01,"PDX","SAN","1135","1342",
2017-01-01,"PDX","SAN","1805","2021",
2017-01-01,"PDX","SJC","1720","1859",
2017-01-01,"PDX","SJC","0640","0818",
2017-01-01,"PDX","SJC","1146","1320",
2017-01-01,"PDX","SJC","2059","2236",
2017-01-01,"PDX","SMF","1328","1445",
2017-01-01,"PDX","SMF","2148","2311",
2017-01-01,"PDX","SMF","1908","2027",
2017-01-01,"PDX","SMF","1456","1641",
2017-01-01,"PDX","SMF","0854","1015",
2017-01-01,"PDX","SNA","1621","1832",
2017-01-01,"PDX","SNA","0617","0824",
2017-01-01,"PDX","STL","0856","1434",
2017-01-01,"PHL","ATL","0950","1229",
2017-01-01,"PHL","ATL","1604","1827",
2017-01-01,"PHL","BNA","1801","1911",
2017-01-01,"PHL","BNA","0557","0713",
2017-01-01,"PHL","DAL","1126","1406",
2017-01-01,"PHL","DEN","1835","2057",
2017-01-01,"PHL","DEN","0844","1042",
2017-01-01,"PHL","FLL","0555","0834",
2017-01-01,"PHL","FLL","1319","1550",
2017-01-01,"PHL","LAS","1226","1451",
2017-01-01,"PHL","MCO","2050","2318",
2017-01-01,"PHL","MCO","1055","1314",
2017-01-01,"PHL","MCO","1451","1724",
2017-01-01,"PHL","MCO","1207","1425",
2017-01-01,"PHL","MCO","0533","0755",
2017-01-01,"PHL","MDW","1642","1749",
2017-01-01,"PHL","MDW","2027","2133",
2017-01-01,"PHL","MDW","1502","1608",
2017-01-01,"PHL","MDW","0531","0633",
2017-01-01,"PHL","MDW","2219","2326",
2017-01-01,"PHL","PBI","0645","0915",
2017-01-01,"PHL","PHX","1850","2224",
2017-01-01,"PHL","STL","1931","2052",
2017-01-01,"PHL","STL","0724","0848",
2017-01-01,"PHL","TPA","1631","1918",
2017-01-01,"PHL","TPA","1043","1321",
2017-01-01,"PHX","ABQ","1840","1936",
2017-01-01,"PHX","ABQ","1157","1314",
2017-01-01,"PHX","ABQ","1016","1149",
2017-01-01,"PHX","ABQ","0846","0946",
2017-01-01,"PHX","ABQ","2057","2156",
2017-01-01,"PHX","ATL","1458","2026",
2017-01-01,"PHX","ATL","1011","1550",
2017-01-01,"PHX","AUS","1930","2232",
2017-01-01,"PHX","AUS","0833","1140",
2017-01-01,"PHX","AUS","1048","1401",
2017-01-01,"PHX","AUS","1449","1752",
2017-01-01,"PHX","BNA","1858","2308",
2017-01-01,"PHX","BNA","1015","1447",
2017-01-01,"PHX","BOI","1514","1720",
2017-01-01,"PHX","BUF","1031","1628",
2017-01-01,"PHX","BUR","1448","1510",
2017-01-01,"PHX","BUR","1215","1243",
2017-01-01,"PHX","BUR","1708","1731",
2017-01-01,"PHX","BUR","1943","2014",
2017-01-01,"PHX","BUR","2204","2238",
2017-01-01,"PHX","BWI","1145","1802",
2017-01-01,"PHX","BWI","1453","2045",
2017-01-01,"PHX","BWI","0825","1424",
2017-01-01,"PHX","CLE","1745","2319",
2017-01-01,"PHX","CMH","1914","0037",
2017-01-01,"PHX","DAL","1813","2135",
2017-01-01,"PHX","DAL","1944","2300",
2017-01-01,"PHX","DAL","1610","1919",
2017-01-01,"PHX","DAL","0719","1040",
2017-01-01,"PHX","DAL","1324","1633",
2017-01-01,"PHX","DEN","2226","0006",
2017-01-01,"PHX","DEN","1402","1540",
2017-01-01,"PHX","DEN","1810","2003",
2017-01-01,"PHX","DEN","2022","2155",
2017-01-01,"PHX","DEN","1120","1303",
2017-01-01,"PHX","DEN","0826","1013",
2017-01-01,"PHX","DEN","1644","1817",
2017-01-01,"PHX","DEN","1452","1634",
2017-01-01,"PHX","DEN","0709","0852",
2017-01-01,"PHX","DEN","1321","1458",
2017-01-01,"PHX","DTW","1723","2247",
2017-01-01,"PHX","ELP","1315","1420",
2017-01-01,"PHX","ELP","1810","1920",
2017-01-01,"PHX","ELP","2209","2316",
2017-01-01,"PHX","ELP","0821","0924",
2017-01-01,"PHX","EWR","1114","1733",
2017-01-01,"PHX","FLL","1333","1932",
2017-01-01,"PHX","GEG","1600","1730",
2017-01-01,"PHX","HOU","0702","1020",
2017-01-01,"PHX","HOU","1322","1649",
2017-01-01,"PHX","HOU","1530","1845",
2017-01-01,"PHX","HOU","1948","2306",
2017-01-01,"PHX","ICT","1051","1403",
2017-01-01,"PHX","IND","1148","1704",
2017-01-01,"PHX","LAS","0753","0751",
2017-01-01,"PHX","LAS","0838","0843",
2017-01-01,"PHX","LAS","1810","1827",
2017-01-01,"PHX","LAS","0942","0948",
2017-01-01,"PHX","LAS","1703","1657",
2017-01-01,"PHX","LAS","1607","1603",
2017-01-01,"PHX","LAS","2051","2052",
2017-01-01,"PHX","LAS","1227","1224",
2017-01-01,"PHX","LAS","1857","1904",
2017-01-01,"PHX","LAS","1107","1108",
2017-01-01,"PHX","LAS","1401","1400",
2017-01-01,"PHX","LAX","1330","1345",
2017-01-01,"PHX","LAX","2210","2243",
2017-01-01,"PHX","LAX","1950","2021",
2017-01-01,"PHX","LAX","1209","1236",
2017-01-01,"PHX","LAX","1728","1747",
2017-01-01,"PHX","LAX","1050","1115",
2017-01-01,"PHX","LAX","1444","1501",
2017-01-01,"PHX","LAX","2244","2324",
2017-01-01,"PHX","LIT","1507","1844",
2017-01-01,"PHX","MCI","0933","1253",
2017-01-01,"PHX","MCI","0741","1059",
2017-01-01,"PHX","MCI","1855","2213",
2017-01-01,"PHX","MCI","1633","1954",
2017-01-01,"PHX","MCO","1010","1630",
2017-01-01,"PHX","MDW","0929","1336",
2017-01-01,"PHX","MDW","2105","0120",
2017-01-01,"PHX","MDW","0556","0958",
2017-01-01,"PHX","MDW","1456","1856",
2017-01-01,"PHX","MDW","0813","1214",
2017-01-01,"PHX","MDW","1621","2016",
2017-01-01,"PHX","MKE","1849","2256",
2017-01-01,"PHX","MKE","1109","1523",
2017-01-01,"PHX","MSP","1855","2242",
2017-01-01,"PHX","MSP","1208","1607",
2017-01-01,"PHX","MSY","1009","1441",
2017-01-01,"PHX","OAK","2336","0033",
2017-01-01,"PHX","OAK","0741","0839",
2017-01-01,"PHX","OAK","1941","2055",
2017-01-01,"PHX","OAK","2127","2251",
2017-01-01,"PHX","OAK","1148","1305",
2017-01-01,"PHX","OAK","0936","1039",
2017-01-01,"PHX","OKC","1914","2207",
2017-01-01,"PHX","OKC","1405","1655",
2017-01-01,"PHX","OMA","2045","0002",
2017-01-01,"PHX","OMA","0921","1245",
2017-01-01,"PHX","ONT","1541","1547",
2017-01-01,"PHX","ONT","2300","2320",
2017-01-01,"PHX","ONT","2130","2206",
2017-01-01,"PHX","ONT","1323","1336",
2017-01-01,"PHX","ONT","0916","0926",
2017-01-01,"PHX","ONT","0655","0704",
2017-01-01,"PHX","PDX","1630","1807",
2017-01-01,"PHX","PDX","1154","1347",
2017-01-01,"PHX","PDX","2207","0004",
2017-01-01,"PHX","PHL","1144","1807",
2017-01-01,"PHX","PIT","1820","0001",
2017-01-01,"PHX","RDU","1009","1633",
2017-01-01,"PHX","RNO","1559","1641",
2017-01-01,"PHX","RNO","2156","2308",
2017-01-01,"PHX","SAN","2150","2157",
2017-01-01,"PHX","SAN","1410","1419",
2017-01-01,"PHX","SAN","1125","1136",
2017-01-01,"PHX","SAN","1837","1845",
2017-01-01,"PHX","SAN","0819","0823",
2017-01-01,"PHX","SAN","2055","2103",
2017-01-01,"PHX","SAN","0915","0920",
2017-01-01,"PHX","SAN","1225","1227",
2017-01-01,"PHX","SAN","0958","1004",
2017-01-01,"PHX","SAN","2007","2019",
2017-01-01,"PHX","SAT","1932","2223",
2017-01-01,"PHX","SAT","1323","1622",
2017-01-01,"PHX","SAT","1013","1340",
2017-01-01,"PHX","SDF","1006","1523",
2017-01-01,"PHX","SEA","2200","0021",
2017-01-01,"PHX","SEA","1706","1856",
2017-01-01,"PHX","SEA","1137","1405",
2017-01-01,"PHX","SFO","2111","2224",
2017-01-01,"PHX","SFO","1507","1619",
2017-01-01,"PHX","SFO","1137","1258",
2017-01-01,"PHX","SFO","1744","1854",
2017-01-01,"PHX","SJC","1149","1257",
2017-01-01,"PHX","SJC","1808","1923",
2017-01-01,"PHX","SJC","2115","2246",
2017-01-01,"PHX","SJC","1410","1459",
2017-01-01,"PHX","SLC","1933","2104",
2017-01-01,"PHX","SLC","1524","1653",
2017-01-01,"PHX","SLC","0825","1001",
2017-01-01,"PHX","SLC","1321","1447",
2017-01-01,"PHX","SLC","2122","2320",
2017-01-01,"PHX","SMF","1204","1312",
2017-01-01,"PHX","SMF","1820","1934",
2017-01-01,"PHX","SMF","1434","1538",
2017-01-01,"PHX","SMF","2135","2309",
2017-01-01,"PHX","SNA","1933","1950",
2017-01-01,"PHX","SNA","1253","1258",
2017-01-01,"PHX","SNA","1038","1104",
2017-01-01,"PHX","SNA","2214","2231",
2017-01-01,"PHX","SNA","1139","1211",
2017-01-01,"PHX","SNA","1518","1533",
2017-01-01,"PHX","SNA","2110","2138",
2017-01-01,"PHX","STL","0852","1233",
2017-01-01,"PHX","STL","1902","2249",
2017-01-01,"PHX","STL","1137","1537",
2017-01-01,"PHX","TPA","1011","1625",
2017-01-01,"PHX","TUL","1909","2215",
2017-01-01,"PHX","TUL","1522","1834",
2017-01-01,"PIT","ATL","0731","0939",
2017-01-01,"PIT","ATL","1630","1822",
2017-01-01,"PIT","BNA","1748","2345",
2017-01-01,"PIT","BWI","1224","1317",
2017-01-01,"PIT","BWI","0538","0647",
2017-01-01,"PIT","BWI","1437","1539",
2017-01-01,"PIT","BWI","1816","1909",
2017-01-01,"PIT","DAL","1428","1620",
2017-01-01,"PIT","DEN","0923","1052",
2017-01-01,"PIT","FLL","0618","0902",
2017-01-01,"PIT","HOU","1055","1312",
2017-01-01,"PIT","LAS","0738","0949",
2017-01-01,"PIT","LAS","1616","1801",
2017-01-01,"PIT","LAX","1619","1832",
2017-01-01,"PIT","MCO","1044","1302",
2017-01-01,"PIT","MCO","1359","1609",
2017-01-01,"PIT","MCO","2149","0007",
2017-01-01,"PIT","MCO","2234","0045",
2017-01-01,"PIT","MDW","1733","1807",
2017-01-01,"PIT","MDW","2148","2210",
2017-01-01,"PIT","MDW","1340","1407",
2017-01-01,"PIT","MDW","0845","0924",
2017-01-01,"PIT","PHX","0700","0953",
2017-01-01,"PIT","RSW","1053","1328",
2017-01-01,"PIT","STL","1154","1238",
2017-01-01,"PIT","TPA","1736","1953",
2017-01-01,"PIT","TPA","0625","0852",
2017-01-01,"PNS","BNA","0728","0851",
2017-01-01,"PNS","BNA","1935","2045",
2017-01-01,"PNS","HOU","0945","1122",
2017-01-01,"PVD","BWI","1750","1902",
2017-01-01,"PVD","BWI","2137","2252",
2017-01-01,"PVD","BWI","1655","1806",
2017-01-01,"PVD","BWI","0800","0916",
2017-01-01,"PVD","BWI","0525","0639",
2017-01-01,"PVD","BWI","1140","1249",
2017-01-01,"PVD","BWI","","",
2017-01-01,"PVD","DCA","1723","1849",
2017-01-01,"PVD","DCA","0613","0744",
2017-01-01,"PVD","FLL","1341","1704",
2017-01-01,"PVD","MCO","0655","0948",
2017-01-01,"PVD","MCO","1753","2055",
2017-01-01,"PVD","MCO","1401","1654",
2017-01-01,"PVD","MCO","0537","0829",
2017-01-01,"PVD","MDW","0821","0953",
2017-01-01,"PVD","MDW","1651","1829",
2017-01-01,"PVD","MDW","0529","0708",
2017-01-01,"PVD","TPA","0649","0957",
2017-01-01,"PVD","TPA","1430","1735",
2017-01-01,"PWM","BWI","1213","1340",
2017-01-01,"PWM","BWI","1742","1909",
2017-01-01,"PWM","BWI","0526","0651",
2017-01-01,"RDU","ATL","1725","1853",
2017-01-01,"RDU","ATL","0609","0741",
2017-01-01,"RDU","ATL","1130","1312",
2017-01-01,"RDU","BNA","1813","1857",
2017-01-01,"RDU","BNA","1027","1057",
2017-01-01,"RDU","BNA","0635","0707",
2017-01-01,"RDU","BWI","2032","2125",
2017-01-01,"RDU","BWI","1342","1439",
2017-01-01,"RDU","BWI","1629","1723",
2017-01-01,"RDU","BWI","1806","1903",
2017-01-01,"RDU","BWI","1148","1237",
2017-01-01,"RDU","BWI","1935","2028",
2017-01-01,"RDU","DAL","1638","1846",
2017-01-01,"RDU","DEN","0911","1059",
2017-01-01,"RDU","DEN","1918","2107",
2017-01-01,"RDU","FLL","1400","1553",
2017-01-01,"RDU","HOU","0538","0748",
2017-01-01,"RDU","LAS","1947","2146",
2017-01-01,"RDU","MCO","1659","1831",
2017-01-01,"RDU","MCO","0947","1120",
2017-01-01,"RDU","MCO","1238","1412",
2017-01-01,"RDU","MDW","1729","1821",
2017-01-01,"RDU","MDW","1213","1300",
2017-01-01,"RDU","MDW","0602","0701",
2017-01-01,"RDU","PHX","1722","2029",
2017-01-01,"RDU","STL","1952","2055",
2017-01-01,"RDU","STL","0753","0924",
2017-01-01,"RDU","TPA","1433","1608",
2017-01-01,"RDU","TPA","0717","0858",
2017-01-01,"RDU","TPA","1846","2032",
2017-01-01,"RIC","ATL","1253","1443",
2017-01-01,"RIC","ATL","1627","1856",
2017-01-01,"RIC","ATL","0553","0734",
2017-01-01,"RNO","DEN","1346","1641",
2017-01-01,"RNO","DEN","0547","0901",
2017-01-01,"RNO","LAS","0528","0651",
2017-01-01,"RNO","LAS","0807","0910",
2017-01-01,"RNO","LAS","1437","1537",
2017-01-01,"RNO","LAS","1010","1115",
2017-01-01,"RNO","LAS","1321","1429",
2017-01-01,"RNO","LAS","1552","1655",
2017-01-01,"RNO","LAS","2143","2255",
2017-01-01,"RNO","LAS","1855","2003",
2017-01-01,"RNO","LAS","0641","0756",
2017-01-01,"RNO","LAX","1929","2044",
2017-01-01,"RNO","LAX","0828","0958",
2017-01-01,"RNO","LAX","1208","1333",
2017-01-01,"RNO","OAK","1721","1817",
2017-01-01,"RNO","OAK","0953","1046",
2017-01-01,"RNO","OAK","0707","0809",
2017-01-01,"RNO","PHX","1502","1741",
2017-01-01,"RNO","PHX","0719","1004",
2017-01-01,"RNO","SAN","0931","1052",
2017-01-01,"RNO","SAN","1737","1859",
2017-01-01,"ROC","BWI","1743","1841",
2017-01-01,"ROC","BWI","0534","0634",
2017-01-01,"ROC","BWI","1017","1123",
2017-01-01,"ROC","MCO","1157","1431",
2017-01-01,"ROC","TPA","1556","1843",
2017-01-01,"RSW","ATL","1845","2034",
2017-01-01,"RSW","ATL","1312","1451",
2017-01-01,"RSW","BDL","1139","1418",
2017-01-01,"RSW","BWI","1649","1912",
2017-01-01,"RSW","BWI","1911","2120",
2017-01-01,"RSW","BWI","0633","0843",
2017-01-01,"RSW","BWI","1251","1511",
2017-01-01,"RSW","BWI","0916","1122",
2017-01-01,"RSW","CMH","1200","1414",
2017-01-01,"RSW","CMH","0802","1021",
2017-01-01,"RSW","IND","1946","2201",
2017-01-01,"RSW","IND","0927","1146",
2017-01-01,"RSW","MDW","1815","1958",
2017-01-01,"RSW","MDW","1006","1148",
2017-01-01,"RSW","MDW","1205","1351",
2017-01-01,"RSW","MKE","1732","1920",
2017-01-01,"RSW","MKE","1358","1550",
2017-01-01,"RSW","PIT","1109","1326",
2017-01-01,"RSW","STL","1814","1942",
2017-01-01,"RSW","STL","1404","1537",
2017-01-01,"SAN","ABQ","1925","2155",
2017-01-01,"SAN","ABQ","1536","1808",
2017-01-01,"SAN","ATL","1140","1837",
2017-01-01,"SAN","AUS","1248","1722",
2017-01-01,"SAN","AUS","0633","1108",
2017-01-01,"SAN","BNA","1435","2007",
2017-01-01,"SAN","BWI","1342","2108",
2017-01-01,"SAN","BWI","0640","1411",
2017-01-01,"SAN","DAL","0647","1134",
2017-01-01,"SAN","DAL","1116","1559",
2017-01-01,"SAN","DAL","1655","2142",
2017-01-01,"SAN","DEN","1217","1525",
2017-01-01,"SAN","DEN","1330","1649",
2017-01-01,"SAN","DEN","1940","2242",
2017-01-01,"SAN","DEN","0822","1128",
2017-01-01,"SAN","DEN","0657","1018",
2017-01-01,"SAN","DEN","1812","2125",
2017-01-01,"SAN","HOU","1414","1900",
2017-01-01,"SAN","HOU","0855","1352",
2017-01-01,"SAN","LAS","1122","1237",
2017-01-01,"SAN","LAS","2220","2318",
2017-01-01,"SAN","LAS","1823","1928",
2017-01-01,"SAN","LAS","0806","0905",
2017-01-01,"SAN","LAS","1713","1815",
2017-01-01,"SAN","LAS","0726","0837",
2017-01-01,"SAN","LAS","1056","1204",
2017-01-01,"SAN","LAS","2134","2237",
2017-01-01,"SAN","LAS","1410","1515",
2017-01-01,"SAN","LAS","0627","0733",
2017-01-01,"SAN","LAS","1231","1342",
2017-01-01,"SAN","MCI","1330","1823",
2017-01-01,"SAN","MCO","1140","1922",
2017-01-01,"SAN","MDW","1352","1926",
2017-01-01,"SAN","MDW","1506","2046",
2017-01-01,"SAN","MDW","0627","1211",
2017-01-01,"SAN","MKE","0858","1446",
2017-01-01,"SAN","MSY","1306","1832",
2017-01-01,"SAN","OAK","2045","2216",
2017-01-01,"SAN","OAK","1044","1218",
2017-01-01,"SAN","OAK","1627","1805",
2017-01-01,"SAN","OAK","1142","1314",
2017-01-01,"SAN","OAK","2139","2308",
2017-01-01,"SAN","OAK","0930","1058",
2017-01-01,"SAN","OAK","1519","1653",
2017-01-01,"SAN","OAK","1305","1432",
2017-01-01,"SAN","OAK","1704","1847",
2017-01-01,"SAN","PDX","2057","2336",
2017-01-01,"SAN","PDX","1035","1315",
2017-01-01,"SAN","PHX","1009","1236",
2017-01-01,"SAN","PHX","1825","2103",
2017-01-01,"SAN","PHX","1519","1729",
2017-01-01,"SAN","PHX","1910","2123",
2017-01-01,"SAN","PHX","0903","1110",
2017-01-01,"SAN","PHX","1550","1757",
2017-01-01,"SAN","PHX","2007","2220",
2017-01-01,"SAN","PHX","2100","2254",
2017-01-01,"SAN","PHX","1646","1904",
2017-01-01,"SAN","PHX","0654","0929",
2017-01-01,"SAN","RNO","1131","1309",
2017-01-01,"SAN","RNO","1700","1835",
2017-01-01,"SAN","SAT","1457","1924",
2017-01-01,"SAN","SAT","1019","1446",
2017-01-01,"SAN","SEA","0858","1310",
2017-01-01,"SAN","SEA","2050","2337",
2017-01-01,"SAN","SFO","0826","0956",
2017-01-01,"SAN","SFO","1604","1733",
2017-01-01,"SAN","SFO","1020","1156",
2017-01-01,"SAN","SFO","1445","1614",
2017-01-01,"SAN","SFO","1809","1940",
2017-01-01,"SAN","SFO","2014","2149",
2017-01-01,"SAN","SFO","2123","2248",
2017-01-01,"SAN","SJC","1423","1542",
2017-01-01,"SAN","SJC","1835","2005",
2017-01-01,"SAN","SJC","1113","1234",
2017-01-01,"SAN","SJC","2033","2149",
2017-01-01,"SAN","SJC","2134","2306",
2017-01-01,"SAN","SJC","0936","1057",
2017-01-01,"SAN","SJC","1651","1811",
2017-01-01,"SAN","SJC","1921","2045",
2017-01-01,"SAN","SJC","0728","0850",
2017-01-01,"SAN","SMF","1455","1636",
2017-01-01,"SAN","SMF","1802","1942",
2017-01-01,"SAN","SMF","1211","1350",
2017-01-01,"SAN","SMF","2201","2349",
2017-01-01,"SAN","SMF","1701","1842",
2017-01-01,"SAN","SMF","2008","2145",
2017-01-01,"SAN","SMF","0758","0939",
2017-01-01,"SAN","SMF","1046","1229",
2017-01-01,"SAN","STL","0906","1417",
2017-01-01,"SAN","TUS","1126","1339",
2017-01-01,"SAN","TUS","2050","2254",
2017-01-01,"SAN","TUS","1430","1638",
2017-01-01,"SAT","ATL","0552","0927",
2017-01-01,"SAT","ATL","1801","2103",
2017-01-01,"SAT","BNA","0646","0837",
2017-01-01,"SAT","BNA","1838","2033",
2017-01-01,"SAT","BWI","1622","2004",
2017-01-01,"SAT","BWI","0633","1016",
2017-01-01,"SAT","DAL","1827","1926",
2017-01-01,"SAT","DAL","1909","2031",
2017-01-01,"SAT","DAL","1405","1503",
2017-01-01,"SAT","DAL","1107","1207",
2017-01-01,"SAT","DAL","2055","2147",
2017-01-01,"SAT","DAL","1317","1411",
2017-01-01,"SAT","DAL","1200","1258",
2017-01-01,"SAT","DAL","2148","2237",
2017-01-01,"SAT","DAL","0655","0805",
2017-01-01,"SAT","DAL","1104","1203",
2017-01-01,"SAT","DEN","2026","2124",
2017-01-01,"SAT","DEN","0543","0647",
2017-01-01,"SAT","ELP","2000","2029",
2017-01-01,"SAT","ELP","1247","1321",
2017-01-01,"SAT","HOU","1527","1622",
2017-01-01,"SAT","HOU","2016","2112",
2017-01-01,"SAT","HOU","0827","0917",
2017-01-01,"SAT","HOU","1237","1324",
2017-01-01,"SAT","LAS","1319","1425",
2017-01-01,"SAT","LAS","2109","2204",
2017-01-01,"SAT","LAS","1059","1138",
2017-01-01,"SAT","LAS","1818","1909",
2017-01-01,"SAT","LAX","1615","1735",
2017-01-01,"SAT","LAX","0854","1004",
2017-01-01,"SAT","MCI","1014","1151",
2017-01-01,"SAT","MCO","0807","1137",
2017-01-01,"SAT","MDW","1837","2057",
2017-01-01,"SAT","MDW","0605","0839",
2017-01-01,"SAT","MSY","1412","1552",
2017-01-01,"SAT","PHX","0911","1037",
2017-01-01,"SAT","PHX","1855","2013",
2017-01-01,"SAT","PHX","1148","1324",
2017-01-01,"SAT","SAN","1006","1053",
2017-01-01,"SAT","SAN","1520","1611",
2017-01-01,"SAT","STL","1659","1843",
2017-01-01,"SAT","STL","0533","0722",
2017-01-01,"SAT","TPA","1646","1959",
2017-01-01,"SDF","BWI","1745","1902",
2017-01-01,"SDF","BWI","0647","0816",
2017-01-01,"SDF","BWI","1124","1244",
2017-01-01,"SDF","DEN","0931","1021",
2017-01-01,"SDF","LAS","1612","1712",
2017-01-01,"SDF","MCO","1609","1806",
2017-01-01,"SDF","MDW","0657","0711",
2017-01-01,"SDF","MDW","1046","1046",
2017-01-01,"SDF","MDW","1732","1730",
2017-01-01,"SDF","PHX","0825","1032",
2017-01-01,"SDF","TPA","1226","1422",
2017-01-01,"SEA","AUS","1301","1858",
2017-01-01,"SEA","BWI","1412","2209",
2017-01-01,"SEA","DAL","1612","2159",
2017-01-01,"SEA","DEN","1309","1630",
2017-01-01,"SEA","DEN","1639","2003",
2017-01-01,"SEA","DEN","1519","1852",
2017-01-01,"SEA","HOU","1453","2116",
2017-01-01,"SEA","LAS","2010","2222",
2017-01-01,"SEA","LAS","1227","1517",
2017-01-01,"SEA","LAS","1526","1745",
2017-01-01,"SEA","MCI","1417","1944",
2017-01-01,"SEA","MDW","0645","1503",
2017-01-01,"SEA","MDW","1544","2131",
2017-01-01,"SEA","MKE","1004","1612",
2017-01-01,"SEA","OAK","1750","1945",
2017-01-01,"SEA","OAK","1711","1901",
2017-01-01,"SEA","OAK","1644","1838",
2017-01-01,"SEA","OAK","1344","1556",
2017-01-01,"SEA","OAK","1918","2110",
2017-01-01,"SEA","OAK","1117","1340",
2017-01-01,"SEA","PHX","1740","2127",
2017-01-01,"SEA","PHX","1444","1849",
2017-01-01,"SEA","PHX","0549","1102",
2017-01-01,"SEA","SAN","1948","2218",
2017-01-01,"SEA","SAN","1122","1455",
2017-01-01,"SEA","SJC","1955","2153",
2017-01-01,"SEA","SJC","1615","1820",
2017-01-01,"SEA","SJC","1319","1528",
2017-01-01,"SEA","SMF","2158","2336",
2017-01-01,"SEA","SMF","1809","1948",
2017-01-01,"SEA","SMF","1410","1558",
2017-01-01,"SEA","SNA","1231","1523",
2017-01-01,"SEA","STL","1015","1644",
2017-01-01,"SFO","BUR","1320","1422",
2017-01-01,"SFO","BUR","1014","1121",
